ID	Date	Review score	Review text	Sentiment	Label
Z3A6QU9xcFRPRTJMX2FHVFZrd3ByeXRHVm9rS0gtYUVFeE93Q0FWSlYwcVVScXY5QnZEYzB4ZVJDanU2NGNQVTBmS1pXNGh0bHNiaTFUQnlJTmwtVEJCTmc	August 14, 2016	5	Great single hub for reference on all of David's amazing tutorials and templates. The materials section is particularly welcome. Simple and to the point app. No unnecessary permissions, great job.	+	MiP
Z3A6QU9xcFRPRThIc05GWnJwQW94MS01dlE5MERjbklxQ0MtandhdUdSVkJFMjcyX1JwQUhsSjV2NThlN1dhTktyNklHSWZYZWctWC0wN1RQR2J1NEw4Vmc	April 1, 2016	5	Maybe sometimes tricky to do what you want (delete many large files at once!) but it works, and it doesn't need hundreds of invasive permissions like almost every other cleaner app. I have it on all my devices. It works.	+	PP, MiP
Z3A6QU9xcFRPRTgxcC15WUczQklZN19hRHMybmx0WFl5MzRCX0RxM0dYa1BNZlRXYXlUeThaeFhmeS1yaVBwVm9oM25NYjM5WEVGam1hemw2U1phMHgxcnc	March 12, 2016	5	No shady permissions. Looks legit. Downloading now. Thank you better tech!	+	MiP
Z3A6QU9xcFRPRTFCalN1VHZTLXRsNzBQQ1NrakdIOW5KRmcwYzZiVm1kNkY1T21hdUhBd3NpekE2c3BnVUhTNm1SUDQ5V3JibkZtQm5acEtPaUExbjMyVnc	August 30, 2016	5	Be sure and open moto connect to avoid the permission issues people seem to be having with Nexus devices, like I did. After hours of trying to enable permissions, I simply opened moto connect, and it worked.	+	NR
Z3A6QU9xcFRPRS1tVy1fSTc4TTIyakcxTlZ0aXUwRXIxekM4V1Jnai15X3NCMVI0cmp5b0VwS0kzRUx6M3FlQXNnVVpjYmhVZjJOZnBqM3FnZ1E3dGFZeVE	August 5, 2016	5	So on my moto E 2nd gen, well we can say there was atleast 4 pop ups and random downloads happening without my permission. Made me mad.😤 But then I downloaded this and done a full scan, nooooooooo mmooooooorrrrrrrrrrreeeeeeeeee ppppooooppppp uuuppss!!!!!!😀😁😂😃😉😎😋	-	NR
Z3A6QU9xcFRPRnVlMTFJV2hwZjFnNHdtM1JKd012aWF0MGNzak1nRlBaYlE4TzVZNkdGMnhlS3ROM3p2dDlyYm50ZjZYYnBmYXBfcUNVVnlMV3R6SUNFV1E	July 31, 2016	5	When friends are out of country , what's app makes it easy to stay in contact whenever they get near a Hotspot. The end to end encryption means your normal expected privacy actually exists. Some countries are notorious for spying on their own citizens and anyone else they can.	+	PP
Z3A6QU9xcFRPRnNDekwwMGFYcWREYm1MZVA2VzR6cXJIUjdhR1ZnMU0wZ0E4UXVzUjBHV1JiUzltY2pvbWVtQnZlRVczZVkwTHhCeVlXc2JJT1J1VUJGMlE	May 17, 2016	5	privacy 🔏 I love 😍 it	+	PP
Z3A6QU9xcFRPRnJVREhMMUtYWE1lZmJnNnJDbGxTWXhtSWI2SE1kaTBXLWdKRGhVVU1fdzlpUVBwRndJM09yLWlUY19ncEZVVzU3WlR2UGo3clZhak5ERUE	September 29, 2016	5	All google apps wont start saying goole play services is out of date g, I click through to the google screen with my name , redeem , about. It doesn't allow Play services to be updated, A screen pops up behind and says log into your google account press RETRY. nothing.  Check version of google play services on Play store and it has been updated. SO the OBVIUS problem is google are triggering updates to GMAIl, MAPS and all their APPS.  But they depend on GPlaySservices which doesn't update and at that point no google apps work. I run this great  APP.  It would not allow me to update from the play store as it wouldn't run due to the above issue.  I select APK mirror it is not obvious which download. (Last 3 didgets of parenthesis - I have 240) I checked my android version in settings about phone. 5.1  So I chose ARM (as mine is snapdragon hence ARM) 5 + 0 DPI. I download. Then I run it asks for permissions and It installs.  Instantly all Google apps work again.  I run this app and it says GPlaySsvs now 9.6.83 (2up from 8.3.0.  I click play store and again store says GPlaySsvs needs updating I update again and all working.  Could auto detect the download version that would be perfect	+	NR
Z3A6QU9xcFRPRnJTLXVDSmVuU2lVZjMtUUI1V1BYakJxUGIyUDZFZFh3OVpENk1FT0M5eGFYLWNkdGFYUlE0X3JmOGVJb1Z6Z2xUUUE0WXdWdXVNSnFJTlE	October 4, 2016	5	Im hoping that over time the stupid telemarketers will ALL be bocked. After I moved, I started getting tons of robocalls. Privacy Star lets me know if a # has already been identified as a telemarketer, so I can choose to not answer, and I can block previously unblocked callets in one second.	-	NR
Z3A6QU9xcFRPRnhUamlSZmNTZWp0Z3JlOWFzVVdIbVh0UUxMOVFJOGlvbk9DTzF3XzBUbGljYm90RTFZbXczdkRHblVvQTYyVFpPaEtlLVVXWGZiSjhNX0E	January 17, 2016	5	1. The only permission it requires is access to the camera so it can manipulate your LED 2. No fullscreen popup ads or really ads whatsoever. Fantastic job developers!	+	MiP
Z3A6QU9xcFRPRndJN29JM2hXRFdNOE1zR0t5a2gxNFlUYWl6SGZPVmxRVUNVakFhYWdqSXVKZURTdUNKdUg3SE5ZdHFGRnJDdWtyM2VwdFZfZTFkb0NyU0E	January 18, 2016	5	I love the privacy	+	PP
Z3A6QU9xcFRPRmZmS255TGFvZEczVUhBbV9nUXJ1a3A2SGdERlptNjhJZWstVG96UlJxTDRaZkplU0Z1dkM4Mll4VjFPeDJ2bTNDdDFWWEVsajRVdWJSSlE	October 7, 2016	5	Does it the way I want manually, not the way it wants automatically.  Only requires media permissions. No adds. Displays quality of mp3, makes playlists. I'm sure it does a lot more but just need the basics. Thanks	+	MiP
Z3A6QU9xcFRPRmw3bnJQdWM3b2k0QXV4VlpsTi0xcnVKWTRZMndKNE9rQUxMdUhNVjVJcG9ma0g0aXZqWU52MlZVQXJwbG5FUHdaRmNObjZ3UDZmMWxERFE	January 11, 2017	5	Got to know more about privacy protection software and also tips and tricks	+	NR
Z3A6QU9xcFRPRmtmUjVPcnFNaEJRRENybEpsY0tOenBLSlBTekpGQXZTTl9BYnZ5RXA5cnV0dzB3UUJPQTdpaHlMUFFGVC1SckZiNEhieWJqRlpWXzdnTlE	November 21, 2016	5	So easy to setup your custom work and rest intervals, with nothing else to get in the way.  No ads. No special permissions.	+	MiP
Z3A6QU9xcFRPRmt3eXhBYnNBWXFQcS02dW9wQ0dHS2ZxcFk4dFpNdGRRRnVhTGlzNExJSnN3Z1gyN09pcEx2Y2t5WmN6QWhLckMxd0ZINXRQTXpkRVQ1bXc	January 22, 2016	5	Like the privacy. It feels safer.	+	PP
Z3A6QU9xcFRPRmR1NEdPdm00OXJ6X1dDSk1wSFBFNHl0cDFoVjNTOGhHYkVzbW0xcl85bXVwTDhNMjgyLXU1elB0WXRpWTQ5VTJKSVZWdGY3bHltajFLUFE	August 25, 2016	5	Waoooo amazing this app is a scret chats app it has a privacy and it has its own security u can't need the app lock it has its own privacy and security we can also change the thenes we also block the chat it is more better than whatsapp	+	NR
Z3A6QU9xcFRPRmR0ZUROZGJ1UHYxbjR5RHh3cUFwVzZuQ21SRzczMFVfMVZjQUp2djNJcXBDMzMybHB2Qm0wNFZLbnk0eF93MDI4VDRkaDhuel9ibE1sVWc	June 14, 2016	5	A notification keeps popping up that it needs permission to have access to certain features. But it already has the permission to access them.	-	PRB, RPR
Z3A6QU9xcFRPRmlxZDRfYjlmQW9oeWdidU8wV2FxYXBseW9NRUhzMy11VExvc1NpbF9EcnpRMjNYbHF0WjJSMGRkNkRBT3p5QlViQUdtUmZCTWR1NmprX3c	April 7, 2016	5	But keeps force closing on S7 Edge Exynos, please fix! Edit: since allowing all permissions this has not happened. Thanks devs!	+	PRB
Z3A6QU9xcFRPRm5NS1RCZ0dRZFNNbmNQcEFEMnJmV01tUEM5N1J3WXRxTnlGX05rNEdDdURXTUFRUmNsemFucU5aYzYxNm5BcDJ1M29MWDNORTZ5MVlKcEE	May 23, 2016	5	Where is widgets, guys? App is simple, light weight & needs any permissions. Not bad anyway!😉	+	MiP
Z3A6QU9xcFRPRm5ENTJsWndRdzdhOEp2NFBKMU5KNTRoYnpUZVNGU3pldm9VM0lENGFSV3k2WGN5dUlzWVMzSUU1aThVc3VjdzRka1NxVWttVUVXeVVDWVE	March 17, 2016	5	I was running android 6 and I needed to give a few permissions to the app.	-	PRB, SP
Z3A6QU9xcFRPRlpsX1kxZGFyWW8wYmI4Ykt2LTJRTTlWd3NJaU5rOHZOdncyX1Y4N2RSc3pwQXlEM0dJV19iT0VqUWstX1U1eWhwR3EyRkJ6S245a0ZhOVE	December 28, 2016	5	I like privacy And the option to run it on tor. I would like to see a optional PIN code lock in the settings menu. And it would be nice if DuckDuckGo had their own line of Androids. Instead of Google phones have DuckDuckGo phones. And the DuckDuckGo Play Store. 😀	+	PP
Z3A6QU9xcFRPRlI5RkI5OHh4eU11OXA0YThVNTZnMnJ1Yi1FTGg2YU5FUjRPdjBVMGFyQkt0N1M4eDdzTUdtYkluTExrQjM0N05hcEQyNTFOUHh5QXNvQlE	April 19, 2016	5	I was shocked at the permissions other metronome apps needed. Why does a metronome need to use my location, WiFi, my camera, etc.? No good reason. This one does everything a metronome needs to do,  no gimmicks, no shady permissions.	-	TMP, UP
Z3A6QU9xcFRPRlFrb3cwQnFibFdhLURRaXlWUmljZTVtRVhBekhBalJVY3F5bnQ5cE1uanBZNXM2NUd1WHZTdDdDTnFaQTVWYk40RWk1akNPdGRrNlNPWEE	February 9, 2016	5	This is a very useful app, and I have experienced excellent customer service, as well. I contacted the company recently regarding Quizlet's permissions, this was the response:   “Thanks for writing in about this, we apologize that this has been alarming and are happy to explain how these permissions are used.   The GET_ACCOUNTS permission is required for using the Google login mechanism. We do not access a user's contact information, we only use this permission for identifying which accounts are available for login on the device so that we can log you into your Quizlet account via Google.   The WRITE_EXTERNAL_STORAGE permission is used to save a user's sets to be used when the device is offline.   Please let us know if you have any further questions. We do appreciate your feedback!\  A five star rating for a five star company."	+	UP
Z3A6QU9xcFRPRlBsWWR2LV84TFFQNExRQ1didXBLUFdIczJzcXgzWG44UnV2dnJaeVlGTWZ6a0VzZk9ZY0V5SmRwLWJ0MGdTd2pYSUxWR2YxOEgzdEtkV0E	August 1, 2016	5	Sososo good game and please give me permission for this app	+	NR
Z3A6QU9xcFRPRlBibVNIRFRFSDRjYm1xMHVHdmtFN2c3VzBCVktsX2cxalBUWG1TT2t6dlhiLVMwWTlDU2RPa2JrMTJHVjVyS2ZQMjFMMG1jUHhtcGhMY1E	February 27, 2016	5	This browser has so little permissions. Really great app.	+	MiP
Z3A6QU9xcFRPRlA3dTh5YWpnc0JacUdpU0VyaVJ6WmlNYnQxLU5xWkh3Um5acWE2U0ZPcUx5M1RkSjhubnpkenA1eWM3MmR5WmFXbkpDeXp5T1Q3c0xzcnc	October 1, 2016	5	I like apps which do not need special permissions like read your personal phone info to do such simple tasks	+	PP
Z3A6QU9xcFRPRl9pcEtlUGowWkFOaXVYTFVnNURHRzNKMi1FUDlsNEtjTEJyUnk4TmxmeXNVdHNHT3gzZnh5NnRfX0xSVGJVVmZubEM1d3pPUmxOalM3ZVE	September 5, 2016	5	Great free app. No annoying adds. And no permissions. Thanks. I love it	+	MiP
Z3A6QU9xcFRPRkp4UXlicEtGV2RFUlNTMTZaVmVfLWJjdDV2dGZyR0MyQTBLdVpEY3Q0Zm1aTmZKOHFfVVVEWUllcnNfX1lUNkZpUklNcEZ4VkdYbmVZcGc	October 22, 2016	5	There are app which can modify (delete) contents External SD card without any root permissions..	-	NR
Z3A6QU9xcFRPRkNnbXVLcU1CNUZJRXZZaENxQnZxNm1HSElUZHJuVHliZm93WTNGQ0ZkYlZRNUx6V2JLSFN1bVVpM1lfX0g2LWtxTnA3M3lwcG4wMzFWaUE	October 26, 2016	5	It's useful but I don't know how invasive it is to your privacy	-	PC
Z3A6QU9xcFRPRkJhLUFYeGlta3Z0d1dxX3VSWnJrWUdhZ2VGdUxic3dRMFpYNDVQRlNkbmFUZWs5TGVtNGEzT2lONktNZFB3UmltTUlvcmpSel9PYUZWdkE	December 23, 2016	5	Love the privacy and motivational messages everyday	+	PP
Z3A6QU9xcFRPRkFOU3gxamVuMVZxanVUaXJidEpibjQ2ejdKYmI1V3dQVXgyR0lsa0ZGcFZ2U3lOaWRuNGNFSFNFTGpSeWNFTkE2R0kxUFNnRzJ0eUtVMkE	July 10, 2016	5	Great app for personal privacy search.	-	NR
Z3A6QU9xcFRPRkdPTWs0R1RtY253MWMybzRuUTl4M0s3cGtrY1VfRDU4MXdySzBic1ZiRjYwd1hvMHB2cVNJUkF1TldRVnVYdldZTU5YWXhMbFBGTGJUQ3c	March 16, 2016	5	Love it only asks for one permission - the camera!!	+	MiP
Z3A6QU9xcFRPRk9rbDIzV0pWVHJ1WEdTc2J6QkdOM1ZrZDcyRFRNYzlTQWw3OTNhdWY2d19aTnFpOEZwcXN3Z2RHQVNhN3N4N2tjV01BaG5RdmZ1ZktBWlE	January 24, 2016	5	And no permissions. 5 ⭐	+	MiP
Z3A6QU9xcFRPRk5QWmE4c0hpaHpEYWM5WFJjUHFScHhMeFVxdjZVQm5JZFNkZGZQQmN1MmVYODJEeW91WlhkV1d1U3JlcHl4bjd4X1dsRWlWTmR5bExuR1E	June 8, 2016	5	And doesnt require any extra permissions!	+	MiP
Z3A6QU9xcFRPRk1Gc2drczZIblJGQ1hrNWJqT19uZ0JYazI2UDhkVzhHM2NMTExHOVpCRm5kLTJfTW02dG1DdUFlcmVZd29aN2NuMkFxR0xrYURpNEk4WFE	October 24, 2016	5	This app is so adjustable, it's great! I love being able to select how many clicks per beat,  up to 16! No permissions, only little ads.	+	MiP
Z3A6QU9xcFRPRk1BSEd1S0VELVV2clE2bHVYT2hmR0RhTmV0SVNjS0FXM2I5SUxINEJQVGs1MHh0MWt2bi1xb2ZYQ1ZfVE4zeHp1T3lCWjEwVnZPOTIzVVE	July 25, 2016	5	An amazingly simple yet useful application that has very few permissions and no add annoyances. BRAVO!!	+	MiP
Z3A6QU9xcFRPRjZkejI3OVRWS2hKNk5XOHEwaVRJekR6d3ZzWXVKd1A3VV8zUGpLNUthOFl0RzRQTVBDTmxlSkZPNzJyT3N0eWxaUkc0eEFXWHhGN3psWnc	April 29, 2016	5	I like apps that require few permissions and just work. This app has a great to-do widget with reminders.  Wish you could check \completed\" from the widget."	+	MiP
Z3A6QU9xcFRPRjRERWlwem1xejg4QlEzXzJ1T1luRG42UHpNZnJBVnpBeGdJcHh3QVV3Zi1pcmIwMm9IRWxycUsxeHVkZVl3TkVYekIyTGRVb0o2dkZiVEE	August 14, 2016	5	Love the sound effects and that the screen picture changes.  Love that it doesn't require a lot of permissions!	+	MiP
Z3A6QU9xcFRPRjlwSG5pcGtWZk9BVXh2Q3plX3FWU3gxejd4M0xCc0JfOG1ESUkwWTdnTDAwWDhqeWJ1Q0hlZUwwQjZvWkZldWp3NUZEcUhYanFHTjJYRlE	June 13, 2016	5	It gives info while still allowing privacy to user. The parent might see a text or phone call but the content of the text does not appear much like you being aware of phone calls but not conversation.	+	PP
Z3A6QU9xcFRPRjlkN2VsS2dGQVl2ZHk5aVpuOGJUNmRJbmY3ZWlTbThaVWdFRGJzOC01YWY4WWRoSXdpbEY4b3pJNWNrMVl2eVVOR2lCdlVtWWZDZTFkSEE	October 13, 2016	5	How to open the \permission\"? So i get an access."	-	NR
Z3A6QU9xcFRPRjJGTkRQbVdfQmJOR1JqdVROSzdpcXV1OHJTZG1PT2JGbDQ4NzRYTHlmX19Zb2U2aVlEOWJHQmQ0V2tWVG5iMFdBTGR0dXI5aVNSWnh1YlE	June 7, 2016	5	I love how you all put effort into your updates, how fast this works, and how much privacy I get! I think you guys are doing a great job on this so far, and I just wanted to thank you!!!!	+	PP
Z3A6QU9xcFRPRjFpdnpOS2ltb0JQYklXWl85T2pYa1RMVGFWaTJWWlUtUGd0OWdXNGtfLVJ5Y1NMWE9zTWVRY05lSU5QTE45YkdzVTRKUUlvd3dCajc5bFE	October 31, 2016	5	Works very well and they have a good privacy policy to boot	+	PP
Z3A6QU9xcFRPRjdNMW8zclc2Tm5Iek10XzFIOUhKQmJ3UWVzVm1tNWFMQ3hnOE1zOHRmWkhod3lGLVc2c3oyTmVEV0x0alVIOTJNeUxrOFJIYy1ObE9DdVE"""	February 24, 2016	5	I used this app for soo many times and it is hide really photos and videos and gives more and more privacy	+	NR
Z3A6QU9xcFRPR3ZIaVZraW50bXU5UmhYZmRyYURmWld5WS1MNW1pNklXZmFxcGpyQjI0aUItODd6c0pnZmNoODVtZlhmdUdYUDZER29BTThXaUt4N0NYY1E	March 9, 2017	5	Other than the recent changes where the title is public this is a great app. We use it for a moms club group and we like the privacy.	+	PP
Z3A6QU9xcFRPR3Vqa1JoSHJtZjk1dlpSTTFVeVpGWDRQWl9oZjdvN2VmT21FUkpNZ1NPSmx1Ykw1ZFNXbkZ3WFFJc0FzTmV2Zl9uY0FWWG5uWDRZSWozV1E	September 25, 2016	5	So much easier to use and cleaner than Keep.  The main reason I got this is because Keep kept asking for too many permissions.	-	TMP, RPR
Z3A6QU9xcFRPR3lEOGx0aFhIQnJqbWJUY2tWb2x0TXc1TVNpSzFaVEx1dVFhenl2WlpXMlN5cXFMTUhZeTZaaFppelg4dktLZTl4Q3N0YVRFSm1RamhaNVE	September 12, 2016	5	I LOVE  the privacy. I feel comfortable posting.	+	PP
Z3A6QU9xcFRPR3kwUHphWG4zNGlqUWdkdUNpVkN1d2hXaXQ3RXIwWVVSM2R0RVpadGVET2xTd3cwQnRVUnd4VVotMDVfZzRDTGZWWjVBN0EyS084VGk4WEE	April 13, 2016	5	Fully featured and needs only one permission. Could do with setting for off on start but otherwise perfect.	+	MiP
Z3A6QU9xcFRPR3BiSllYbVRpMXY5WU5sYjl2M3IxYlUtVWVMRWhCOXU2dVN2N0wzS0ZQSURoLU4wVGk5bzBIS3lveXdnT1JtUDVJNEFwUFY3NU5zUUFTSUE	August 15, 2016	5	I love the ui and all of the permission features. Great work	+	PP
Z3A6QU9xcFRPR2xNYzZiMDVzOGtrMFZMWWpOV0UzSlk0R3lXa1QwT0MzaXB6VVMzeTJWYmR3STJKamxMZVVLSmxBWFZtNkt5eC1wdDZ0V1I2cU1IUkYtZnc	October 29, 2016	5	The caller ID enables me to ignore scammers & telemarketers, which is particularly useful because I hate wasting time.  Having the option to block calls is wonderful because I don't have to waste my time w/all of there incesent calls, sometimes w/i minutes.  The complaint feature offers a means of putting a stop to scammers on a more permanent basis.  Since signing up several yrs. ago, I have been a customer & enjoy the peace of mind knowing PrivacyStar has my ear.	+	NR
Z3A6QU9xcFRPR2xLc0VlUGxHdjBaQnJsN0lNY1pscmVwTGkzVWVkU3Jtc3RHLUxDQlAwd2F0S0hINXE1LTdrdGJORFM4YlNGRTU1aTBnVnBYQ0pDSDRsU3c	October 17, 2016	5	Quack, Quack, Privacy Restored	+	NR
Z3A6QU9xcFRPR2w5ZVF3SUlGbDMwR0o3LXk5TFNwSzdHa1RTbmdQV1ZkNGxjLVZtR0JGb1ItT3YyZzl3LWdGaHptTHI3QlBWMmM5RjJfRm5UYVRUbEtteEE	April 21, 2016	5	if any looking for a privacy , this app can give you that, great interface . awesomely handled and great grapics what user expect from the app , nice work done by the developers hats off	+	PP
Z3A6QU9xcFRPR2VodTQtbHhGZlZWdHp1XzJCSkJhbHAwYzFUOUJvNnJDNU1WbExKNXNsYl9xSTVjdUQxNTlvaURhT3pDNzVjdUI3SnFJaUxlbFR0cHlEZ2c	June 15, 2016	5	Very useful app. The voice recognition works well, and the form factor is visually and functionally appealing. Also Amazon has shown their consideration for privacy by integrating an illuminated 'microphone mute button' T.D.C. of the unit (That's Top Dead Center of my Talking Dynamic Cylinder) (:-)	+	NR
Z3A6QU9xcFRPR2VodTQtbHhGZlZWdHp1XzJCSkJhbHAwYzFUOUJvNnJDNU1WbExKNXNsYl9xSTVjdUQxNTlvaURhT3pDNzVjdUI3SnFJaUxlbFR0cHlEZ2c	February 21, 2017	5	Very useful app. The voice recognition works well, and the form factor is visually and functionally appealing. Also Amazon has shown their consideration for privacy by integrating an illuminated 'microphone mute button' T.D.C. of the unit (That's Top Dead Center of my Talking Dynamic Cylinder) (:-)	+	PP
Z3A6QU9xcFRPR2pjeXM5aEFyZXhDd0lxRjFlazF4N2lwdU1UOGxPYm1Zemp6ZWZYYzJMdVNqUFNTZHZkenhPRDlJbmhfVjBPTlFqTzFRblVGMUYxTEI4UkE	December 20, 2016	5	Simple, flexible, doesn't require a ton of superfluous permissions.	+	MiP
Z3A6QU9xcFRPR2FhaEpMdlhkM2hROFVidndDc2dwOXhwMXhCSktjTF9FN3VnY2JmSmlkSUFxTnY2TzViSmF5Tk5ZMS1EMUoxRlR6UWF0U05vU0xCUjlLTlE	January 6, 2017	5	Promo code CCMAN for 5$ credit this app saves me tons of time getting gas each week, they do deliver to select corporate locations and get the gas direct, when I tested it for impuritys I did not find any. The price is lower then stations near me too. 5 stars or more --TIP WITH SCREEN ERROR-- Galaxy's or if you have anything like FB messenger you must close or remove it from the screen otherwise when it asks for permissions it will provent you from going further. simple fix.,	+	PRB
Z3A6QU9xcFRPR25sNVZJQ1FBUE4tbm5iR05feE04ZlMxaS05VEE0dlhvOGhucUhaTFpGN2gxcnF4OXhjeDZxdzJ6NU5OTmFwLVpFLVhDSUFENHpYbFVPS0E	July 22, 2016	5	11/10 stars: Foss, database export, and clean permissions	+	PP
Z3A6QU9xcFRPR25HRWYySXMzYUVVdTdERDBGYTVYb0pnN3ZqZ3dzem1WSEtxMzE3SGRkWVR4S1Zpc3BUeTdtYnpDYzNwRVVmWFM3NThsc2JwQ3pTSnhsYWc	May 7, 2016	5	This app is great. It's an easy way to make money. They don't ask for any crazy permissions. I like it	+	MiP
Z3A6QU9xcFRPR21KblVpLUpuXzc1TUZtYmUycTFIM205ZGU2V3A1VzdkNDNndnRDYTdoM1R0ZlFqeFhQMUdzdmxMd3J1azFaWVBfazZlMTlfMUtKZG1ORnc	January 25, 2016	5	It's simple and it doesn't require ridiculous permissions.	+	MiP
Z3A6QU9xcFRPR1Zsc0NLZFNiVVBINDJTSk1JYkUxNVdpZE1rbXpObE9DcUczRG81YXp6cURZUHpyelJEWU5jQ0YzX1hpZ1VqX09GWHRjNERqcUxROVVEQ3c	June 26, 2016	5	Ask Toby Fox for permission to add Undertale stickers.	+	NR
Z3A6QU9xcFRPR1ZsbDVKNDc1cGM1OUxpbUl5WUU1dE56aC1FbWM2YTNvUWhBaDBLSU1QVE53eDFZdk5Pa0xMYV9SdXJoZHBuZV9FejV3azJ3M1FOVjItOUE	March 27, 2016	5	I changed my name on my Line account, but the change doesn't appear on my V profile. I checked the FAQ and it said to update the app, but the app seems to be the latest version. I've logged in and out three times, and there's been no change. I tried resetting my permissions for V app and there was no change there either. Help? I really like this app, so it'd be nice if someone gives me a solution. Thanks.	-	NR
Z3A6QU9xcFRPR1VMZV9tTGxyWjFjZFJ5NWowc21aTXF1cklUdEdhclluSm12T2lGb0RsS3dZczQtVWktenZZSHlhMnY4b2steW5Dd3c5Mk5PN2ozUW1Dc2c	February 16, 2016	5	Yes a lot of permissions required. But  this app is free and works very smoothly with my ICS Android. It really is a well designed browser.  Thank you!	+	TMP
Z3A6QU9xcFRPR1Q4YnlhVF83ZE9KSW96Mm5taDN6T2VISkU5WkJMdmZtYng2R0RXcnlrZFVEakF2VnQ0WmkwQnRCSkduc09ySlhjcFp1QnlJN0pfSm5VRmc	February 7, 2016	5	I love it but the thing i dont like is that your parents have to give your permission to have free chat but im stuck on bubble chat so plz make a new rule like tell your parents what they said like yes or no and you hust click yes or no and you can have free chat and plz add spikes!	+	NR
Z3A6QU9xcFRPR1NDcmdWSV9LM25mQWR3S2lyUGprU3djMVlpakhsQnJtUXMxU3hQRW9iMkw4MHY3d05oMVFxYXI1Nm13RGo3OGM4UUZfcjRqUnUzZ1RYTkE	June 15, 2016	5	I love zoobe it's really good it would be better if it had more time or unlimited time to make a video and it could use less permissions but I'm okay with them coz it doesn't ask for ur location coz with some apps there is nothing to do with location but they ask for it but my location unknown anyways	-	UP
Z3A6QU9xcFRPR1BoWVk0VVZUeFlic1I2OGZPRmNGeFg1ek5hNXhEaFlpaTRMR0xUb2t1aU9IMzdIMExmU0kydjN2LWg4azl1RzNoU2pmRTFVanEyeENrZ3c	May 11, 2016	5	Great app. Do not ask for permission like call or contact list. In my mobile, works best in normal view-static. Five star for developers.	+	MiP
Z3A6QU9xcFRPR0xDU090dHVqa0g2b2FaZzNxUzltNTFTWTJYOHpCRHJqMmROMUNPV3NWekxTcmpRNFRIaThxWXRfX0pldGpPTnhxeDFKSnNTWDJkMnJYREE	January 12, 2017	5	It does its job and with no other permissions too	+	MP
Z3A6QU9xcFRPR0N1Si1VeXpQU2RvczhzMkRJMVNFSzNCSVV0QkhXdzZCeFp5VGNxQWRNaXQ5d3c1WnhjN3dXNHhVUUR6MXZEMnJBMXVGZ0otMEwyMUlYZHc	November 25, 2016	5	I looooovvvee using this browser. It is very interesting and fresh. It makes it feel like I have privacy, which is great. And no annoying pop ups. This is a smaller company, which is nice and is way better then Google. Thanks for reading.	+	PP
Z3A6QU9xcFRPR0k5ZklCLUJJeVQxdkw3bS1TeGc3V2FxLTRVZXB5NWdVQXRoR2swV3RzdlpnOEUwdExydG5lLTBlc05nSU9CTkZXREotUXJxTFpHZUx1a1E	February 11, 2017	5	For all the people suffering from crashes in newer updates of this otherwise magnificent app: just enable location permission for instapaper on your device and you're good to go. Heard it from the team and felt obliged to share it! And, yes, it works.	-	PRB, SP
Z3A6QU9xcFRPR05HcEpYQ1JlSUtvdm4xYU1LUDIyY29PajFFMHptTlN4b1pCanBjd1MxMFpuM05IeXhOdl9jS3dUM1Z3VFR1Yk5FdzhzSnpCblcyZkY3VXc	October 19, 2016	5	no special permissions like that.	-	NR
Z3A6QU9xcFRPR05FaDBaMDAtdzZEMnRxd256T3NNTUFUV2NUMV9Qby1sYXZYblRpcGpkSWhKdlc4T1AxZHR5VW5TWXdmdkZnT2ZNSTA3SWE3ellwMFJDX3c	September 29, 2016	5	Moving here from CloudMagic (newton), with a basic requirement of exchange email without administrative permissions. So far good here.	+	NR
Z3A6QU9xcFRPR01LS1kzRUdpQnE2WFUycGI2d1lLUTQ5MkFpYjBodG9hTi1MZHR4TDNHaWhyelJwZHRNWU9zZXFqVll2VHlGUE9YQnV5S05xaWxibTZCVEE	November 10, 2016	5	I real like this apps,  because it's giving freedom with full privacy. And it's a really great opportunity to connect to the people of world.	+	PP
